customer_id,timestamp,event_type,device,category
U0552,2025-01-09 00:35:00,page_view,mobile,Electronics
U0552,2025-01-15 02:34:00,checkout,desktop,Office Supplies
U0552,2025-01-10 00:25:00,product_view,mobile,Furniture
U0552,2025-01-12 11:47:00,checkout,tablet,Stationery
U0552,2025-01-03 04:54:00,checkout,desktop,Electronics
U0552,2025-01-20 06:49:00,product_view,mobile,Furniture
U0553,2025-01-04 01:14:00,page_view,tablet,Office Supplies
U0553,2025-01-18 06:24:00,add_to_cart,desktop,Stationery
U0553,2025-01-20 23:15:00,page_view,mobile,Computers
U0553,2025-01-23 20:45:00,page_view,desktop,Computers
U0553,2025-01-25 13:38:00,add_to_cart,mobile,Office Supplies
U0553,2025-01-21 13:06:00,purchase,mobile,Electronics
U0553,2025-01-13 00:19:00,product_view,desktop,Computers
U0553,2025-01-24 01:36:00,page_view,desktop,Office Supplies
U0553,2025-01-17 02:17:00,page_view,tablet,Office Supplies
U0553,2025-01-13 12:39:00,add_to_cart,tablet,Stationery
U0554,2025-01-30 18:21:00,page_view,mobile,Computers
U0554,2025-01-23 16:39:00,product_view,desktop,Computers
U0554,2025-01-02 19:49:00,page_view,desktop,Stationery
U0554,2025-01-07 19:42:00,product_view,desktop,Stationery
U0554,2025-01-26 04:15:00,product_view,tablet,Stationery
U0554,2025-01-17 20:20:00,page_view,tablet,Electronics
U0554,2025-01-19 23:38:00,product_view,tablet,Stationery
U0554,2025-01-29 16:16:00,page_view,tablet,Stationery
U0554,2025-01-04 14:54:00,checkout,desktop,Furniture
U0554,2025-01-23 12:12:00,page_view,tablet,Office Supplies
U0555,2025-01-04 13:26:00,page_view,mobile,Electronics
U0555,2025-01-04 22:26:00,page_view,desktop,Computers
U0555,2025-01-15 14:25:00,product_view,mobile,Stationery
U0555,2025-01-20 12:16:00,page_view,mobile,Electronics
U0555,2025-01-28 04:53:00,purchase,mobile,Electronics
U0555,2025-01-05 08:12:00,product_view,desktop,Electronics
U0555,2025-01-08 08:00:00,purchase,desktop,Computers
U0555,2025-01-19 10:00:00,product_view,tablet,Office Supplies
U0555,2025-01-15 20:41:00,checkout,desktop,Electronics
U0555,2025-01-10 02:30:00,page_view,mobile,Electronics
U0556,2025-01-13 11:04:00,add_to_cart,tablet,Electronics
U0556,2025-01-16 22:44:00,page_view,desktop,Furniture
U0556,2025-01-21 06:43:00,purchase,desktop,Computers
U0556,2025-01-04 16:36:00,add_to_cart,tablet,Electronics
U0556,2025-01-15 17:50:00,page_view,mobile,Furniture
U0556,2025-01-21 05:23:00,page_view,desktop,Office Supplies
U0556,2025-01-11 17:34:00,product_view,mobile,Electronics
U0556,2025-01-30 20:20:00,product_view,desktop,Computers
U0556,2025-01-17 20:30:00,product_view,tablet,Office Supplies
U0556,2025-01-17 10:38:00,page_view,mobile,Furniture
U0557,2025-01-25 04:46:00,checkout,tablet,Stationery
U0557,2025-01-27 21:03:00,page_view,tablet,Electronics
U0557,2025-01-11 04:01:00,add_to_cart,tablet,Stationery
U0557,2025-01-03 21:34:00,checkout,desktop,Furniture
U0557,2025-01-24 14:20:00,product_view,tablet,Electronics
U0557,2025-01-21 14:51:00,product_view,mobile,Office Supplies
U0557,2025-01-11 19:44:00,product_view,tablet,Electronics
U0557,2025-01-07 06:15:00,page_view,mobile,Electronics
U0557,2025-01-25 16:36:00,add_to_cart,tablet,Electronics
U0557,2025-01-01 21:41:00,page_view,tablet,Furniture
U0558,2025-01-05 19:43:00,page_view,mobile,Computers
U0558,2025-01-02 02:46:00,product_view,mobile,Computers
U0558,2025-01-09 15:27:00,product_view,desktop,Furniture
U0558,2025-01-01 07:09:00,page_view,tablet,Electronics
U0558,2025-01-07 09:04:00,add_to_cart,mobile,Electronics
U0558,2025-01-13 03:43:00,page_view,tablet,Furniture
U0558,2025-01-26 03:21:00,product_view,desktop,Furniture
U0558,2025-01-14 09:02:00,add_to_cart,mobile,Furniture
U0558,2025-01-11 23:12:00,page_view,mobile,Stationery
U0558,2025-01-05 08:30:00,product_view,tablet,Office Supplies
U0559,2025-01-16 16:47:00,page_view,tablet,Computers
U0559,2025-01-03 08:13:00,product_view,desktop,Electronics
U0559,2025-01-17 00:29:00,add_to_cart,desktop,Furniture
U0559,2025-01-20 13:29:00,product_view,mobile,Office Supplies
U0559,2025-01-24 08:20:00,add_to_cart,tablet,Electronics
U0559,2025-01-20 16:36:00,product_view,mobile,Computers
U0559,2025-01-23 07:23:00,page_view,desktop,Stationery
U0559,2025-01-05 09:58:00,checkout,desktop,Computers
U0559,2025-01-16 08:42:00,add_to_cart,tablet,Electronics
U0559,2025-01-16 02:06:00,purchase,mobile,Furniture
U0560,2025-01-07 07:29:00,product_view,tablet,Furniture
U0560,2025-01-16 00:49:00,page_view,desktop,Electronics
U0560,2025-01-15 01:13:00,page_view,tablet,Stationery
U0560,2025-01-25 19:04:00,page_view,tablet,Stationery
U0560,2025-01-27 10:27:00,product_view,desktop,Computers
U0560,2025-01-22 10:29:00,page_view,tablet,Electronics
U0560,2025-01-07 18:23:00,page_view,desktop,Stationery
U0560,2025-01-25 18:39:00,add_to_cart,desktop,Office Supplies
U0560,2025-01-22 04:25:00,product_view,mobile,Stationery
U0560,2025-01-02 07:46:00,page_view,desktop,Stationery
U0561,2025-01-13 05:21:00,page_view,desktop,Electronics
U0561,2025-01-21 19:39:00,page_view,mobile,Electronics
U0561,2025-01-28 11:15:00,add_to_cart,tablet,Stationery
U0561,2025-01-19 16:18:00,add_to_cart,mobile,Computers
U0561,2025-01-03 18:36:00,add_to_cart,tablet,Furniture
U0561,2025-01-11 02:19:00,checkout,tablet,Furniture
U0561,2025-01-30 00:35:00,product_view,desktop,Furniture
U0561,2025-01-13 10:13:00,page_view,desktop,Electronics
U0561,2025-01-08 03:04:00,page_view,tablet,Stationery
U0561,2025-01-01 20:09:00,purchase,desktop,Electronics
U0562,2025-01-15 23:31:00,product_view,desktop,Office Supplies
U0562,2025-01-13 15:39:00,page_view,tablet,Office Supplies
U0562,2025-01-26 07:06:00,product_view,desktop,Office Supplies
U0562,2025-01-18 15:01:00,add_to_cart,desktop,Furniture
U0562,2025-01-16 12:58:00,add_to_cart,mobile,Electronics
U0562,2025-01-23 08:55:00,page_view,desktop,Office Supplies
U0562,2025-01-02 22:22:00,page_view,desktop,Furniture
U0562,2025-01-23 03:05:00,page_view,desktop,Furniture
U0562,2025-01-17 13:03:00,product_view,desktop,Computers
U0562,2025-01-29 14:53:00,page_view,tablet,Electronics
U0563,2025-01-04 20:16:00,add_to_cart,desktop,Office Supplies
U0563,2025-01-29 02:49:00,page_view,desktop,Stationery
U0563,2025-01-22 08:45:00,add_to_cart,mobile,Furniture
U0563,2025-01-27 03:34:00,add_to_cart,mobile,Office Supplies
U0563,2025-01-22 22:35:00,page_view,mobile,Office Supplies
U0563,2025-01-26 23:17:00,page_view,mobile,Electronics
U0563,2025-01-29 23:29:00,product_view,mobile,Computers
U0563,2025-01-29 03:42:00,checkout,tablet,Computers
U0563,2025-01-10 01:53:00,product_view,tablet,Office Supplies
U0563,2025-01-08 02:56:00,purchase,mobile,Office Supplies
U0564,2025-01-17 18:37:00,page_view,tablet,Electronics
U0564,2025-01-15 17:41:00,page_view,tablet,Furniture
U0564,2025-01-30 15:25:00,product_view,tablet,Computers
U0564,2025-01-14 17:40:00,page_view,tablet,Office Supplies
U0564,2025-01-07 10:50:00,product_view,tablet,Electronics
U0564,2025-01-13 11:31:00,checkout,mobile,Stationery
U0564,2025-01-14 13:05:00,page_view,desktop,Computers
U0564,2025-01-10 05:04:00,page_view,mobile,Office Supplies
U0564,2025-01-26 08:49:00,purchase,tablet,Electronics
U0564,2025-01-14 23:31:00,page_view,mobile,Electronics
U0565,2025-01-26 23:40:00,page_view,mobile,Stationery
U0565,2025-01-15 16:05:00,product_view,desktop,Office Supplies
U0565,2025-01-08 06:59:00,add_to_cart,mobile,Stationery
U0565,2025-01-24 12:59:00,page_view,tablet,Furniture
U0565,2025-01-04 14:28:00,page_view,mobile,Electronics
U0565,2025-01-07 10:12:00,page_view,desktop,Stationery
U0565,2025-01-17 00:39:00,product_view,mobile,Furniture
U0565,2025-01-26 23:36:00,checkout,tablet,Furniture
U0565,2025-01-26 13:33:00,page_view,tablet,Office Supplies
U0565,2025-01-05 05:09:00,page_view,mobile,Computers
U0566,2025-01-20 17:44:00,product_view,desktop,Electronics
U0566,2025-01-15 00:08:00,page_view,tablet,Furniture
U0566,2025-01-29 03:02:00,page_view,mobile,Furniture
U0566,2025-01-29 11:53:00,page_view,mobile,Electronics
U0566,2025-01-15 18:35:00,add_to_cart,desktop,Electronics
U0566,2025-01-09 11:54:00,product_view,tablet,Electronics
U0566,2025-01-07 16:22:00,page_view,desktop,Electronics
U0566,2025-01-06 20:04:00,product_view,desktop,Furniture
U0566,2025-01-11 10:02:00,checkout,desktop,Furniture
U0566,2025-01-05 13:41:00,page_view,tablet,Furniture
U0567,2025-01-24 17:54:00,add_to_cart,mobile,Office Supplies
U0567,2025-01-24 08:15:00,page_view,tablet,Electronics
U0567,2025-01-30 06:25:00,page_view,mobile,Office Supplies
U0567,2025-01-01 02:43:00,product_view,tablet,Stationery
U0567,2025-01-19 14:36:00,page_view,tablet,Furniture
U0567,2025-01-13 23:45:00,product_view,mobile,Furniture
U0567,2025-01-22 17:58:00,page_view,tablet,Stationery
U0567,2025-01-10 19:23:00,add_to_cart,desktop,Computers
U0567,2025-01-07 05:57:00,product_view,tablet,Stationery
U0567,2025-01-24 08:30:00,page_view,mobile,Office Supplies
U0568,2025-01-26 12:10:00,page_view,tablet,Computers
U0568,2025-01-25 04:55:00,add_to_cart,desktop,Electronics
U0568,2025-01-12 11:57:00,product_view,tablet,Electronics
U0568,2025-01-13 09:15:00,checkout,desktop,Stationery
U0568,2025-01-18 11:01:00,checkout,mobile,Office Supplies
U0568,2025-01-25 11:25:00,page_view,mobile,Electronics
U0568,2025-01-28 14:15:00,product_view,desktop,Office Supplies
U0568,2025-01-26 09:51:00,checkout,tablet,Stationery
U0568,2025-01-29 05:22:00,product_view,mobile,Computers
U0568,2025-01-26 17:09:00,page_view,tablet,Stationery
U0569,2025-01-17 22:42:00,page_view,mobile,Office Supplies
U0569,2025-01-24 15:53:00,product_view,tablet,Office Supplies
U0569,2025-01-05 14:46:00,page_view,mobile,Computers
U0569,2025-01-28 11:37:00,add_to_cart,mobile,Furniture
U0569,2025-01-15 07:37:00,product_view,tablet,Furniture
U0569,2025-01-09 02:13:00,product_view,mobile,Electronics
U0569,2025-01-23 11:57:00,product_view,tablet,Stationery
U0569,2025-01-04 11:12:00,product_view,tablet,Computers
U0569,2025-01-02 18:13:00,product_view,desktop,Computers
U0569,2025-01-07 01:32:00,purchase,mobile,Electronics
U0570,2025-01-07 11:42:00,page_view,mobile,Electronics
U0570,2025-01-16 19:40:00,page_view,tablet,Computers
U0570,2025-01-05 18:14:00,purchase,desktop,Furniture
U0570,2025-01-10 10:04:00,page_view,desktop,Stationery
U0570,2025-01-27 09:08:00,page_view,desktop,Office Supplies
U0570,2025-01-16 12:34:00,add_to_cart,mobile,Office Supplies
U0570,2025-01-29 01:50:00,product_view,tablet,Computers
U0570,2025-01-08 20:11:00,page_view,desktop,Computers
U0570,2025-01-04 13:33:00,page_view,tablet,Computers
U0570,2025-01-12 19:55:00,checkout,tablet,Furniture
U0571,2025-01-29 20:49:00,product_view,tablet,Electronics
U0571,2025-01-08 10:19:00,add_to_cart,desktop,Computers
U0571,2025-01-18 16:46:00,page_view,mobile,Electronics
U0571,2025-01-21 02:40:00,add_to_cart,desktop,Stationery
U0571,2025-01-19 00:36:00,product_view,desktop,Stationery
U0571,2025-01-20 15:26:00,page_view,mobile,Stationery
U0571,2025-01-18 02:03:00,add_to_cart,desktop,Office Supplies
U0571,2025-01-01 11:26:00,checkout,tablet,Stationery
U0571,2025-01-26 01:34:00,page_view,mobile,Office Supplies
U0571,2025-01-07 00:05:00,product_view,desktop,Furniture
U0572,2025-01-14 13:57:00,product_view,tablet,Furniture
U0572,2025-01-22 13:39:00,purchase,desktop,Computers
U0572,2025-01-28 00:20:00,product_view,desktop,Computers
U0572,2025-01-13 02:29:00,page_view,mobile,Stationery
U0572,2025-01-16 17:44:00,page_view,tablet,Office Supplies
U0572,2025-01-05 21:59:00,product_view,mobile,Electronics
U0572,2025-01-03 19:56:00,page_view,desktop,Computers
U0572,2025-01-16 00:12:00,product_view,desktop,Office Supplies
U0572,2025-01-30 07:11:00,add_to_cart,desktop,Stationery
U0572,2025-01-13 09:16:00,page_view,mobile,Stationery
U0573,2025-01-07 21:27:00,product_view,tablet,Electronics
U0573,2025-01-19 12:57:00,product_view,desktop,Office Supplies
U0573,2025-01-30 05:58:00,page_view,mobile,Electronics
U0573,2025-01-15 12:08:00,checkout,mobile,Computers
U0573,2025-01-14 07:30:00,add_to_cart,mobile,Stationery
U0573,2025-01-13 09:09:00,product_view,mobile,Furniture
U0573,2025-01-30 22:03:00,add_to_cart,tablet,Furniture
U0573,2025-01-17 18:48:00,add_to_cart,desktop,Stationery
U0573,2025-01-06 19:36:00,page_view,tablet,Electronics
U0573,2025-01-16 10:51:00,product_view,mobile,Computers
U0574,2025-01-13 21:05:00,add_to_cart,desktop,Computers
U0574,2025-01-27 10:50:00,product_view,tablet,Computers
U0574,2025-01-27 14:34:00,page_view,desktop,Stationery
U0574,2025-01-02 19:31:00,product_view,mobile,Furniture
U0574,2025-01-06 03:04:00,purchase,tablet,Electronics
U0574,2025-01-11 14:32:00,page_view,mobile,Stationery
U0574,2025-01-16 09:34:00,purchase,mobile,Office Supplies
U0574,2025-01-29 08:00:00,checkout,tablet,Furniture
U0574,2025-01-25 10:10:00,product_view,mobile,Computers
U0574,2025-01-25 23:29:00,add_to_cart,tablet,Stationery
U0575,2025-01-28 15:31:00,page_view,desktop,Stationery
U0575,2025-01-05 18:03:00,page_view,tablet,Stationery
U0575,2025-01-21 10:19:00,page_view,mobile,Stationery
U0575,2025-01-18 13:39:00,checkout,desktop,Stationery
U0575,2025-01-09 20:46:00,page_view,desktop,Electronics
U0575,2025-01-17 15:09:00,purchase,mobile,Office Supplies
U0575,2025-01-29 11:50:00,page_view,desktop,Electronics
U0575,2025-01-24 02:06:00,add_to_cart,desktop,Computers
U0575,2025-01-22 06:11:00,page_view,mobile,Office Supplies
U0575,2025-01-17 20:59:00,product_view,tablet,Computers
U0576,2025-01-17 02:35:00,product_view,tablet,Computers
U0576,2025-01-12 12:03:00,page_view,tablet,Furniture
U0576,2025-01-05 13:50:00,page_view,desktop,Computers
U0576,2025-01-25 21:40:00,page_view,desktop,Stationery
U0576,2025-01-22 08:07:00,page_view,desktop,Electronics
U0576,2025-01-28 11:52:00,add_to_cart,tablet,Office Supplies
U0576,2025-01-14 10:34:00,add_to_cart,desktop,Computers
U0576,2025-01-27 05:17:00,product_view,desktop,Computers
U0576,2025-01-20 12:59:00,add_to_cart,mobile,Computers
U0576,2025-01-10 03:11:00,product_view,tablet,Computers
U0577,2025-01-05 16:41:00,product_view,desktop,Electronics
U0577,2025-01-28 07:02:00,product_view,tablet,Computers
U0577,2025-01-21 07:14:00,page_view,tablet,Stationery
U0577,2025-01-05 14:26:00,add_to_cart,tablet,Office Supplies
U0577,2025-01-26 22:52:00,product_view,tablet,Office Supplies
U0577,2025-01-01 08:11:00,page_view,desktop,Computers
U0577,2025-01-02 10:00:00,page_view,desktop,Furniture
U0577,2025-01-02 05:01:00,page_view,desktop,Electronics
U0577,2025-01-03 02:16:00,add_to_cart,tablet,Electronics
U0577,2025-01-14 22:20:00,page_view,desktop,Furniture
U0578,2025-01-19 11:59:00,product_view,mobile,Stationery
U0578,2025-01-28 08:47:00,product_view,desktop,Electronics
U0578,2025-01-14 19:40:00,page_view,mobile,Office Supplies
U0578,2025-01-01 09:29:00,product_view,tablet,Computers
U0578,2025-01-15 14:18:00,product_view,mobile,Stationery
U0578,2025-01-09 02:37:00,page_view,desktop,Office Supplies
U0578,2025-01-18 18:39:00,page_view,desktop,Computers
U0578,2025-01-02 04:31:00,product_view,tablet,Office Supplies
U0578,2025-01-27 17:08:00,product_view,desktop,Stationery
U0578,2025-01-25 00:48:00,page_view,tablet,Computers
U0579,2025-01-25 19:10:00,product_view,desktop,Electronics
U0579,2025-01-29 17:53:00,purchase,tablet,Office Supplies
U0579,2025-01-19 17:04:00,page_view,tablet,Electronics
U0579,2025-01-15 11:39:00,page_view,tablet,Computers
U0579,2025-01-22 05:15:00,checkout,tablet,Furniture
U0579,2025-01-08 09:42:00,page_view,tablet,Stationery
U0579,2025-01-20 06:05:00,product_view,tablet,Electronics
U0579,2025-01-05 13:22:00,page_view,mobile,Office Supplies
U0579,2025-01-04 14:01:00,product_view,desktop,Electronics
U0579,2025-01-21 16:29:00,purchase,mobile,Office Supplies
U0580,2025-01-24 01:19:00,add_to_cart,mobile,Office Supplies
U0580,2025-01-08 06:50:00,purchase,mobile,Stationery
U0580,2025-01-08 04:09:00,product_view,desktop,Computers
U0580,2025-01-30 08:16:00,page_view,desktop,Stationery
U0580,2025-01-29 21:20:00,product_view,mobile,Stationery
U0580,2025-01-06 20:32:00,product_view,tablet,Electronics
U0580,2025-01-06 08:48:00,add_to_cart,tablet,Stationery
U0580,2025-01-17 20:43:00,product_view,mobile,Electronics
U0580,2025-01-20 02:27:00,page_view,desktop,Electronics
U0580,2025-01-26 11:53:00,page_view,mobile,Computers
U0581,2025-01-21 06:45:00,product_view,desktop,Computers
U0581,2025-01-19 06:44:00,product_view,tablet,Office Supplies
U0581,2025-01-06 22:47:00,add_to_cart,mobile,Office Supplies
U0581,2025-01-24 12:54:00,page_view,mobile,Stationery
U0581,2025-01-27 00:59:00,checkout,desktop,Office Supplies
U0581,2025-01-07 10:33:00,add_to_cart,desktop,Computers
U0581,2025-01-23 14:13:00,page_view,tablet,Electronics
U0581,2025-01-10 08:09:00,add_to_cart,desktop,Stationery
U0581,2025-01-10 02:30:00,checkout,tablet,Stationery
U0581,2025-01-04 12:14:00,product_view,desktop,Stationery
U0582,2025-01-29 23:56:00,checkout,mobile,Stationery
U0582,2025-01-11 23:09:00,page_view,desktop,Office Supplies
U0582,2025-01-24 07:14:00,checkout,mobile,Stationery
U0582,2025-01-24 21:04:00,product_view,desktop,Electronics
U0582,2025-01-27 19:12:00,page_view,desktop,Office Supplies
U0582,2025-01-18 10:34:00,product_view,tablet,Stationery
U0582,2025-01-21 14:38:00,page_view,desktop,Stationery
U0582,2025-01-25 03:59:00,page_view,mobile,Office Supplies
U0582,2025-01-05 22:02:00,page_view,mobile,Furniture
U0582,2025-01-05 03:45:00,page_view,mobile,Furniture
U0583,2025-01-11 14:05:00,product_view,tablet,Electronics
U0583,2025-01-14 23:52:00,add_to_cart,tablet,Stationery
U0583,2025-01-22 05:25:00,product_view,mobile,Furniture
U0583,2025-01-01 22:50:00,product_view,desktop,Furniture
U0583,2025-01-14 16:04:00,product_view,tablet,Furniture
U0583,2025-01-08 10:29:00,add_to_cart,mobile,Computers
U0583,2025-01-09 01:15:00,add_to_cart,mobile,Stationery
U0583,2025-01-12 09:36:00,page_view,mobile,Stationery
U0583,2025-01-05 22:02:00,page_view,mobile,Furniture
U0583,2025-01-14 20:39:00,product_view,desktop,Stationery
U0584,2025-01-12 19:38:00,product_view,mobile,Office Supplies
U0584,2025-01-27 18:07:00,page_view,tablet,Computers
U0584,2025-01-26 04:07:00,page_view,tablet,Computers
U0584,2025-01-06 08:17:00,product_view,tablet,Computers
U0584,2025-01-24 19:36:00,product_view,desktop,Computers
U0584,2025-01-22 00:54:00,page_view,tablet,Computers
U0584,2025-01-29 22:07:00,product_view,mobile,Furniture
U0584,2025-01-27 22:53:00,page_view,tablet,Office Supplies
U0584,2025-01-15 19:36:00,add_to_cart,tablet,Electronics
U0584,2025-01-01 13:11:00,page_view,mobile,Stationery
U0585,2025-01-26 10:14:00,page_view,tablet,Computers
U0585,2025-01-07 05:02:00,add_to_cart,mobile,Office Supplies
U0585,2025-01-12 12:48:00,page_view,tablet,Computers
U0585,2025-01-11 08:01:00,page_view,desktop,Office Supplies
U0585,2025-01-10 05:37:00,page_view,desktop,Electronics
U0585,2025-01-18 08:49:00,checkout,desktop,Stationery
U0585,2025-01-14 16:37:00,product_view,mobile,Office Supplies
U0585,2025-01-12 07:07:00,product_view,mobile,Computers
U0585,2025-01-15 06:46:00,product_view,mobile,Electronics
U0585,2025-01-10 23:02:00,checkout,tablet,Office Supplies
U0586,2025-01-02 17:50:00,product_view,tablet,Furniture
U0586,2025-01-06 09:31:00,checkout,mobile,Electronics
U0586,2025-01-09 12:35:00,page_view,tablet,Electronics
U0586,2025-01-20 09:41:00,add_to_cart,tablet,Office Supplies
U0586,2025-01-20 15:08:00,product_view,tablet,Office Supplies
U0586,2025-01-03 23:49:00,add_to_cart,desktop,Electronics
U0586,2025-01-09 23:44:00,add_to_cart,mobile,Office Supplies
U0586,2025-01-22 04:48:00,page_view,tablet,Office Supplies
U0586,2025-01-11 17:26:00,page_view,desktop,Computers
U0586,2025-01-25 22:40:00,add_to_cart,tablet,Computers
U0587,2025-01-19 07:08:00,page_view,desktop,Furniture
U0587,2025-01-23 15:39:00,page_view,tablet,Computers
U0587,2025-01-14 09:15:00,page_view,mobile,Furniture
U0587,2025-01-13 18:02:00,page_view,desktop,Furniture
U0587,2025-01-14 16:36:00,add_to_cart,tablet,Stationery
U0587,2025-01-20 15:40:00,add_to_cart,desktop,Electronics
U0587,2025-01-07 15:39:00,page_view,desktop,Office Supplies
U0587,2025-01-03 04:59:00,purchase,desktop,Office Supplies
U0587,2025-01-16 13:18:00,page_view,tablet,Furniture
U0587,2025-01-07 05:58:00,page_view,tablet,Furniture
U0588,2025-01-23 22:29:00,purchase,mobile,Furniture
U0588,2025-01-14 02:19:00,product_view,desktop,Stationery
U0588,2025-01-05 19:56:00,page_view,tablet,Furniture
U0588,2025-01-11 03:26:00,add_to_cart,tablet,Electronics
U0588,2025-01-17 10:41:00,add_to_cart,tablet,Electronics
U0588,2025-01-04 01:56:00,product_view,tablet,Stationery
U0588,2025-01-24 20:10:00,product_view,desktop,Furniture
U0588,2025-01-18 04:54:00,page_view,mobile,Stationery
U0588,2025-01-10 02:47:00,checkout,mobile,Furniture
U0588,2025-01-06 04:03:00,product_view,tablet,Computers
U0589,2025-01-03 18:16:00,product_view,tablet,Computers
U0589,2025-01-14 19:46:00,purchase,tablet,Electronics
U0589,2025-01-17 22:08:00,product_view,mobile,Computers
U0589,2025-01-22 19:26:00,product_view,desktop,Furniture
U0589,2025-01-26 18:52:00,page_view,mobile,Stationery
U0589,2025-01-23 04:04:00,page_view,mobile,Stationery
U0589,2025-01-13 14:23:00,page_view,tablet,Office Supplies
U0589,2025-01-08 02:22:00,product_view,desktop,Electronics
U0589,2025-01-03 11:07:00,page_view,tablet,Office Supplies
U0589,2025-01-03 17:49:00,product_view,desktop,Stationery
U0590,2025-01-02 11:20:00,page_view,desktop,Stationery
U0590,2025-01-19 05:05:00,product_view,mobile,Computers
U0590,2025-01-05 13:24:00,page_view,desktop,Electronics
U0590,2025-01-09 19:00:00,page_view,mobile,Furniture
U0590,2025-01-12 23:43:00,product_view,mobile,Furniture
U0590,2025-01-21 17:21:00,page_view,mobile,Stationery
U0590,2025-01-25 22:18:00,add_to_cart,tablet,Office Supplies
U0590,2025-01-05 13:56:00,product_view,mobile,Stationery
U0590,2025-01-11 08:23:00,page_view,mobile,Office Supplies
U0590,2025-01-03 21:04:00,checkout,tablet,Stationery
U0591,2025-01-24 11:56:00,page_view,desktop,Electronics
U0591,2025-01-17 07:41:00,page_view,mobile,Furniture
U0591,2025-01-15 20:24:00,page_view,mobile,Stationery
U0591,2025-01-28 11:54:00,product_view,desktop,Computers
U0591,2025-01-19 15:33:00,page_view,desktop,Furniture
U0591,2025-01-09 04:26:00,product_view,tablet,Electronics
U0591,2025-01-27 00:01:00,product_view,desktop,Stationery
U0591,2025-01-10 13:02:00,page_view,tablet,Stationery
U0591,2025-01-01 01:03:00,page_view,mobile,Office Supplies
U0591,2025-01-19 01:39:00,page_view,mobile,Stationery
U0592,2025-01-23 04:34:00,product_view,tablet,Computers
U0592,2025-01-17 13:06:00,product_view,tablet,Electronics
U0592,2025-01-05 18:03:00,product_view,desktop,Office Supplies
U0592,2025-01-24 21:37:00,page_view,desktop,Computers
U0592,2025-01-23 07:44:00,page_view,tablet,Electronics
U0592,2025-01-18 13:46:00,page_view,desktop,Office Supplies
U0592,2025-01-05 13:29:00,product_view,mobile,Electronics
U0592,2025-01-13 04:29:00,checkout,tablet,Office Supplies
U0592,2025-01-21 08:15:00,product_view,mobile,Computers
U0592,2025-01-26 21:24:00,product_view,tablet,Furniture
U0593,2025-01-04 16:11:00,page_view,desktop,Stationery
U0593,2025-01-27 21:21:00,checkout,tablet,Electronics
U0593,2025-01-27 15:37:00,product_view,desktop,Computers
U0593,2025-01-10 11:40:00,add_to_cart,mobile,Office Supplies
U0593,2025-01-09 22:52:00,page_view,tablet,Stationery
U0593,2025-01-17 06:42:00,product_view,mobile,Office Supplies
U0593,2025-01-02 02:38:00,add_to_cart,desktop,Office Supplies
U0593,2025-01-08 16:06:00,add_to_cart,mobile,Computers
U0593,2025-01-07 17:24:00,page_view,mobile,Furniture
U0593,2025-01-24 23:38:00,product_view,mobile,Office Supplies
U0594,2025-01-19 04:57:00,product_view,mobile,Electronics
U0594,2025-01-16 11:43:00,page_view,tablet,Office Supplies
U0594,2025-01-22 02:40:00,page_view,tablet,Stationery
U0594,2025-01-30 05:33:00,add_to_cart,desktop,Stationery
U0594,2025-01-04 11:23:00,add_to_cart,tablet,Electronics
U0594,2025-01-08 03:03:00,page_view,tablet,Stationery
U0594,2025-01-08 04:42:00,page_view,mobile,Office Supplies
U0594,2025-01-12 15:51:00,page_view,desktop,Stationery
U0594,2025-01-29 21:50:00,add_to_cart,mobile,Electronics
U0594,2025-01-18 05:44:00,page_view,desktop,Stationery
U0595,2025-01-03 11:01:00,add_to_cart,desktop,Office Supplies
U0595,2025-01-23 08:00:00,page_view,mobile,Computers
U0595,2025-01-05 05:32:00,add_to_cart,desktop,Electronics
U0595,2025-01-16 01:52:00,checkout,mobile,Furniture
U0595,2025-01-25 12:43:00,page_view,desktop,Computers
U0595,2025-01-26 15:16:00,page_view,desktop,Office Supplies
U0595,2025-01-19 23:59:00,product_view,mobile,Office Supplies
U0595,2025-01-27 18:58:00,page_view,desktop,Computers
U0595,2025-01-24 06:59:00,add_to_cart,desktop,Office Supplies
U0595,2025-01-18 10:12:00,page_view,mobile,Computers
U0596,2025-01-18 06:14:00,page_view,mobile,Computers
U0596,2025-01-24 01:07:00,purchase,tablet,Office Supplies
U0596,2025-01-23 16:08:00,product_view,tablet,Furniture
U0596,2025-01-17 06:48:00,purchase,mobile,Computers
U0596,2025-01-02 23:22:00,page_view,desktop,Stationery
U0596,2025-01-01 20:00:00,page_view,desktop,Computers
U0596,2025-01-10 16:25:00,add_to_cart,mobile,Office Supplies
U0596,2025-01-01 18:49:00,product_view,mobile,Stationery
U0596,2025-01-01 09:56:00,checkout,mobile,Office Supplies
U0596,2025-01-04 19:07:00,product_view,desktop,Stationery
U0597,2025-01-03 09:25:00,checkout,desktop,Stationery
U0597,2025-01-24 11:21:00,checkout,tablet,Furniture
U0597,2025-01-22 22:55:00,purchase,tablet,Computers
U0597,2025-01-24 17:24:00,page_view,mobile,Computers
U0597,2025-01-03 14:01:00,add_to_cart,tablet,Electronics
U0597,2025-01-08 16:56:00,page_view,mobile,Furniture
U0597,2025-01-26 15:04:00,page_view,mobile,Electronics
U0597,2025-01-28 02:18:00,page_view,mobile,Stationery
U0597,2025-01-27 00:32:00,product_view,tablet,Office Supplies
